"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","OCC_SITEID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","CCA","CORAL","EMA","HAL","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR"
8127,"TUT-02137",2015,"2/26/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,4.571776897,5.486132277,"CNET","SAMOA","Tutuila",0,0,-14.34815518,-170.72677631,"Forereef","Shallow",7.90378006872852,5.49828178694158,11.6838487972509,0,0,5.15463917525773,0,1.03092783505155,68.7285223367698,300,291,13.4020618556701,0.181395348837209
8129,"TUT-01099",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,9,15,"CNET","SAMOA","Tutuila",0,0,-14.24523437,-170.67122256,"Forereef","Mid",2.57352941176471,11.7647058823529,0.367647058823529,3.67647058823529,0.367647058823529,1.83823529411765,0,7.72058823529412,71.6911764705882,300,272,14.3382352941176,0.195
8130,"TUT-01081",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,28,28.6,"CNET","SAMOA","Tutuila",0,0,-14.24473406,-170.66175621,"Forereef","Deep",9.58904109589041,43.1506849315069,6.84931506849315,0.342465753424658,0,2.3972602739726,0,1.02739726027397,36.6438356164384,300,292,52.7397260273973,1.35087719298246
8131,"TUT-01153",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,11,13,"CNET","SAMOA","Tutuila",0,0,-14.24649401,-170.62210151,"Forereef","Mid",26.4285714285714,29.6428571428571,10,0,0,5.71428571428571,0,0,28.2142857142857,300,280,56.0714285714286,1.65263157894737
8132,"TUT-01010",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,4.8,6,"CNET","SAMOA","Tutuila",0,0,-14.25738696,-170.58825446,"Forereef","Shallow",13.8047138047138,44.1077441077441,4.37710437710438,0,0,0.673400673400673,0,2.35690235690236,34.6801346801347,300,297,57.9124579124579,1.63809523809524
8133,"TUT-01064",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,8,17,"CNET","SAMOA","Tutuila",0,0,-14.25386187,-170.59606698,"Forereef","Mid",2.51798561151079,27.6978417266187,6.11510791366906,0,0,10.7913669064748,0,0,52.8776978417266,300,278,30.2158273381295,0.474576271186441
8134,"TUT-01117",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,20.1,25.6,"CNET","SAMOA","Tutuila",0,0,-14.2497031,-170.65783625,"Forereef","Deep",9.09090909090909,37.4125874125874,7.69230769230769,1.04895104895105,0.34965034965035,2.7972027972028,0,0.34965034965035,41.2587412587413,300,286,46.5034965034965,1.05555555555556
8135,"TUT-01046",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,7.6,12.2,"CNET","SAMOA","Tutuila",0,0,-14.25527698,-170.65260736,"Forereef","Mid",0.327868852459016,5.9016393442623,0,3.27868852459016,0,2.29508196721311,0,6.55737704918033,81.6393442622951,310,305,6.22950819672131,0.07421875
8136,"TUT-01154",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,3,8.8,"CNET","SAMOA","Tutuila",0,0,-14.25285554,-170.64565684,"Forereef","Shallow",5.46075085324232,59.7269624573379,3.07167235494881,0,0,0.68259385665529,0,0,31.0580204778157,300,293,65.1877133105802,2.05376344086022
8137,"TUT-01028",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,10.2,17.6,"CNET","SAMOA","Tutuila",0,0,-14.2546475,-170.60774993,"Forereef","Mid",32.0388349514563,24.5954692556634,12.9449838187702,3.23624595469256,0,5.50161812297735,0,1.61812297734628,20.0647249190939,320,309,56.6343042071197,2.21518987341772
8138,"TUT-01511",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,19.5062481,23.46845474,"CNET","SAMOA","Tutuila",0,0,-14.25132098,-170.6513173,"Forereef","Deep",5.90277777777778,7.98611111111111,10.7638888888889,2.08333333333333,0.347222222222222,6.25,0,2.43055555555556,64.2361111111111,300,288,13.8888888888889,0.197044334975369
8139,"TUT-01535",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,10.97226455,14.02011582,"CNET","SAMOA","Tutuila",0,0,-14.24885896,-170.6713187,"Forereef","Mid",12.8919860627178,47.7351916376307,11.4982578397213,0.348432055749129,0,3.13588850174216,0,0,24.390243902439,300,287,60.6271777003484,2.20253164556962
8140,"TUT-01526",2015,"2/27/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,12.19140506,15.23925632,"CNET","SAMOA","Tutuila",0,0,-14.24650406,-170.57963527,"Forereef","Mid",0,14.8275862068966,0.344827586206897,4.82758620689655,0,7.24137931034483,0,14.4827586206897,58.2758620689655,300,290,14.8275862068966,0.226315789473684
8141,"TUT-01368",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_B",0,"-1",0,19.5,19.8,"CNET","SAMOA","Tutuila",0,0,-14.28050995,-170.54277107,"Forereef","Deep",3.83275261324042,3.13588850174216,4.18118466898955,0,0,1.74216027874564,0,1.74216027874564,85.3658536585366,300,287,6.96864111498258,0.08
8142,"TUT-01345",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,6,7.7,"CNET","SAMOA","Tutuila",0,0,-14.26961079,-170.56327312,"Forereef","Mid",4.3046357615894,25.1655629139073,1.98675496688742,0,0.33112582781457,0,0.33112582781457,0.33112582781457,67.5496688741722,310,302,29.4701986754967,0.436274509803922
8143,"TUT-01131",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,2.7,3.6,"CNET","SAMOA","Tutuila",0,0,-14.27502039,-170.57524131,"Forereef","Shallow",10.4026845637584,28.5234899328859,5.36912751677852,0,0,0.671140939597315,0,0,55.0335570469799,310,298,38.9261744966443,0.698795180722892
8144,"TUT-01147",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_A",0,"-1",0,15.5,16.5,"CNET","SAMOA","Tutuila",0,0,-14.30030088,-170.57679699,"Forereef","Mid",0.974025974025974,3.8961038961039,1.2987012987013,0,0,0.324675324675325,0,0.649350649350649,92.8571428571429,310,308,4.87012987012987,0.0522648083623693
8145,"TUT-01349",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_B",0,"-1",0,21.5,22,"CNET","SAMOA","Tutuila",0,0,-14.27493883,-170.5390604,"Forereef","Deep",0.675675675675676,6.08108108108108,0,1.01351351351351,1.68918918918919,1.35135135135135,1.01351351351351,0,88.1756756756757,300,296,6.75675675675676,0.0754716981132075
8146,"TUT-01337",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,8.5,17,"CNET","SAMOA","Tutuila",0,0,-14.27946037,-170.60871452,"Forereef","Mid",16.0839160839161,29.020979020979,12.2377622377622,4.89510489510489,0,4.54545454545455,0,0,33.2167832167832,300,286,45.1048951048951,1.19444444444444
8147,"TUT-01005",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,5.2,7.6,"CNET","SAMOA","Tutuila",0,0,-14.2833194,-170.60648066,"Forereef","Shallow",12.8378378378378,37.8378378378378,5.74324324324324,0,0,0.337837837837838,2.02702702702703,0.675675675675676,40.5405405405405,320,296,50.6756756756757,1.2396694214876
8148,"TUT-01227",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,2,13,"CNET","SAMOA","Tutuila",0,0,-14.27269617,-170.61280724,"Forereef","Shallow",35.1724137931034,32.7586206896552,8.62068965517241,0.344827586206897,0.689655172413793,1.72413793103448,0,0,20.6896551724138,300,290,67.9310344827586,3.03076923076923
8149,"TUT-01226",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,15,15.4,"CNET","SAMOA","Tutuila",0,0,-14.28648759,-170.60070268,"Forereef","Mid",4.43686006825939,20.1365187713311,1.36518771331058,0,0.341296928327645,0.68259385665529,0.68259385665529,0,72.3549488054608,300,293,24.5733788395904,0.336448598130841
8150,"TUT-01196",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,15.5,17,"CNET","SAMOA","Tutuila",0,0,-14.30415303,-170.5976748,"Forereef","Mid",1.34680134680135,3.36700336700337,0.336700336700337,0,0,1.68350168350168,0,0.336700336700337,92.9292929292929,300,297,4.71380471380471,0.0498220640569395
8151,"TUT-01744",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_B",0,"-1",0,20.11581835,20.7253886,"CNET","SAMOA","Tutuila",0,0,-14.28367219,-170.53693132,"Forereef","Deep",0,0.346020761245675,0,28.0276816608997,0,1.3840830449827,0,6.9204152249135,63.3217993079585,300,289,0.346020761245675,0.0053475935828877
8152,"TUT-01783",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_B",0,"-1",0,14.32490094,14.62968607,"CNET","SAMOA","Tutuila",0,0,-14.28062285,-170.54490183,"Forereef","Mid",3.36700336700337,27.6094276094276,0,13.4680134680135,0,2.69360269360269,0,0,52.8619528619529,300,297,30.976430976431,0.557575757575758
8153,"TUT-01792",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_B",0,"-1",0,26.21152088,26.82109113,"CNET","SAMOA","Tutuila",0,0,-14.2772374,-170.54064165,"Forereef","Deep",8.87372013651877,33.7883959044369,3.7542662116041,0,0,0.68259385665529,1.70648464163823,0.341296928327645,50.8532423208191,300,293,42.6621160409556,0.827814569536424
8154,"TUT-01715",2015,"2/28/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_A",0,"-1",0,9.143553795,12.80097531,"CNET","SAMOA","Tutuila",0,0,-14.29024838,-170.55054294,"Forereef","Mid",20.1365187713311,52.901023890785,1.36518771331058,0,0,0.68259385665529,0.341296928327645,0,24.5733788395904,300,293,73.037542662116,2.89189189189189
8155,"TUT-01585",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,22.55409936,23.77323987,"CNET","SAMOA","Tutuila",0,0,-14.31243779,-170.83650883,"Forereef","Deep",4.08163265306122,55.4421768707483,0.680272108843537,0.680272108843537,0,0.340136054421769,0,4.76190476190476,34.0136054421769,300,294,59.5238095238095,1.73267326732673
8156,"TUT-01623",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,11.27704968,14.32490094,"CNET","SAMOA","Tutuila",0,0,-14.30099373,-170.8181388,"Forereef","Mid",10.4895104895105,58.7412587412587,7.69230769230769,0.34965034965035,0.34965034965035,6.64335664335664,0,1.3986013986014,14.3356643356643,300,286,69.2307692307692,3.3
8157,"TUT-01601",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,18.28710759,21.94452911,"CNET","SAMOA","Tutuila",0,0,-14.29099378,-170.80188747,"Forereef","Deep",9.7972972972973,13.5135135135135,5.40540540540541,4.05405405405405,0.675675675675676,4.05405405405405,0.675675675675676,0,61.8243243243243,300,296,23.3108108108108,0.353846153846154
8158,"TUT-01652",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,4.876562024,6.705272783,"CNET","SAMOA","Tutuila",0,0,-14.29068214,-170.78943263,"Forereef","Shallow",2.02020202020202,10.7744107744108,1.34680134680135,1.01010101010101,0,11.1111111111111,0,2.35690235690236,71.3804713804714,300,297,12.7946127946128,0.155102040816327
8159,"TUT-01198",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,25,25,"CNET","SAMOA","Tutuila",0,0,-14.28139633,-170.80951131,"Forereef","Deep",4.72972972972973,6.75675675675676,3.37837837837838,0,0,1.01351351351351,0,5.74324324324324,78.3783783783784,300,296,11.4864864864865,0.14468085106383
8160,"TUT-01025",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,8,13.7,"CNET","SAMOA","Tutuila",0,0,-14.30076188,-170.82331312,"Forereef","Mid",22.2614840989399,52.2968197879859,8.48056537102473,1.76678445229682,0,1.41342756183746,0,0,13.7809187279152,300,283,74.5583038869258,4.90697674418605
8161,"TUT-01062",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,4,4.5,"CNET","SAMOA","Tutuila",0,0,-14.29200682,-170.77328615,"Forereef","Shallow",1.70648464163823,12.9692832764505,6.8259385665529,0,0,0.68259385665529,0,1.02389078498294,76.7918088737201,300,293,14.6757679180887,0.18942731277533
8162,"TUT-01096",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,22,25,"CNET","SAMOA","Tutuila",0,0,-14.2665835,-170.77122035,"Forereef","Deep",19.6969696969697,3.40909090909091,23.4848484848485,0,0,3.03030303030303,0,0,50.3787878787879,300,264,23.1060606060606,0.432624113475177
8163,"TUT-01043",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,9.5,15.7,"CNET","SAMOA","Tutuila",0,0,-14.28764462,-170.78198707,"Forereef","Mid",14.2857142857143,26.7857142857143,11.0714285714286,0,0,3.21428571428571,0,0,44.6428571428571,300,280,41.0714285714286,0.858208955223881
8164,"TUT-01257",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,12,15,"CNET","SAMOA","Tutuila",0,0,-14.29101725,-170.77617304,"Forereef","Mid",13.2867132867133,53.1468531468531,5.24475524475525,2.0979020979021,0,1.04895104895105,0,0,25.1748251748252,300,286,66.4335664335664,2.53333333333333
8165,"TUT-01149",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,22.5,23.7,"CNET","SAMOA","Tutuila",0,0,-14.30564518,-170.82850344,"Forereef","Deep",0,0.323624595469256,0,6.14886731391586,0,0.970873786407767,0,17.4757281553398,75.0809061488673,310,309,0.323624595469256,0.00425531914893617
8166,"TUT-01044",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,3,3.7,"CNET","SAMOA","Tutuila",0,0,-14.31777346,-170.83781959,"Forereef","Shallow",8.9041095890411,67.1232876712329,0.684931506849315,0,0,0.684931506849315,0,0,22.6027397260274,310,292,76.027397260274,3.26470588235294
8167,"TUT-01098",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,3.9,5.6,"CNET","SAMOA","Tutuila",0,0,-14.29242902,-170.80238862,"Forereef","Shallow",5.46623794212219,37.9421221864952,10.9324758842444,0,0,1.28617363344051,0,0.321543408360129,44.0514469453376,320,311,43.4083601286174,0.957446808510638
8168,"TUT-01114",2015,"3/1/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,22,26,"CNET","SAMOA","Tutuila",0,0,-14.28939384,-170.79099485,"Forereef","Deep",3.94736842105263,3.61842105263158,0.657894736842105,2.96052631578947,0,0.328947368421053,0,2.96052631578947,85.5263157894737,310,304,7.56578947368421,0.0881226053639847
8169,"TUT-01057",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_A",0,"-1",0,20.6,28,"CNET","SAMOA","Tutuila",0,0,-14.29523444,-170.56710005,"Forereef","Deep",1.00334448160535,0.668896321070234,0.334448160535117,4.34782608695652,0,0.668896321070234,0,5.68561872909699,87.2909698996656,310,299,1.67224080267559,0.0190114068441065
8170,"TUT-01023",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,1.8,2.9,"CNET","SAMOA","Tutuila",0,0,-14.27295358,-170.56788141,"Forereef","Shallow",10.7913669064748,40.6474820143885,4.31654676258993,0,0,1.07913669064748,0,0.719424460431655,42.4460431654676,310,278,51.4388489208633,1.18181818181818
8171,"TUT-01040",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_A",0,"-1",0,2.1,14.5,"CNET","SAMOA","Tutuila",0,0,-14.29553208,-170.56020074,"Forereef","Mid",1.35135135135135,7.77027027027027,0.675675675675676,10.1351351351351,0,2.36486486486486,0.675675675675676,0.675675675675676,76.3513513513514,300,296,9.12162162162162,0.11587982832618
8172,"TUT-01211",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,20.1,26.5,"CNET","SAMOA","Tutuila",0,0,-14.28010259,-170.62116123,"Forereef","Deep",11.4478114478114,13.8047138047138,5.05050505050505,10.4377104377104,0,11.7845117845118,0.336700336700337,1.68350168350168,45.4545454545455,310,297,25.2525252525253,0.441176470588235
8173,"TUT-01212",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,3.3,4.2,"CNET","SAMOA","Tutuila",0,0,-14.27405924,-170.61471471,"Forereef","Shallow",20,44.4827586206897,6.55172413793103,0,1.03448275862069,1.37931034482759,2.41379310344828,0,24.1379310344828,310,290,64.4827586206897,2.52702702702703
8174,"TUT-01240",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,7.9,13.6,"CNET","SAMOA","Tutuila",0,0,-14.28007015,-170.58951376,"Forereef","Mid",51.0791366906475,17.6258992805755,14.3884892086331,0.359712230215827,0,2.15827338129496,2.87769784172662,0,11.5107913669065,300,278,68.705035971223,5.02631578947368
8175,"TUT-01075",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,21,27.1,"CNET","SAMOA","Tutuila",0,0,-14.31463578,-170.65461072,"Forereef","Deep",15.6363636363636,0,11.2727272727273,4,0,0,0,1.09090909090909,68,300,275,15.6363636363636,0.229946524064171
8176,"TUT-01420",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,9,16.7,"CNET","SAMOA","Tutuila",0,0,-14.29338782,-170.65521279,"Forereef","Mid",25.7839721254355,10.1045296167247,25.7839721254355,0.696864111498258,0.348432055749129,20.5574912891986,3.13588850174216,0,13.588850174216,300,287,35.8885017421603,1.05102040816327
8177,"TUT-01296",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,5,16.8,"CNET","SAMOA","Tutuila",0,0,-14.28812457,-170.64189998,"Forereef","Mid",19.7841726618705,7.9136690647482,21.5827338129496,10.0719424460432,1.07913669064748,24.4604316546763,2.87769784172662,0,12.2302158273381,300,278,27.6978417266187,0.754901960784314
8178,"TUT-01269",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,2.5,8.4,"CNET","SAMOA","Tutuila",0,0,-14.27805807,-170.60753804,"Forereef","Shallow",10.0694444444444,54.1666666666667,1.73611111111111,0,0,3.47222222222222,0,0,30.5555555555556,300,288,64.2361111111111,1.88775510204082
8179,"TUT-01095",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,3.6,4.5,"CNET","SAMOA","Tutuila",0,0,-14.2831396,-170.59820613,"Forereef","Shallow",17.5,16.7857142857143,5.35714285714286,0,1.07142857142857,0,1.42857142857143,0,57.8571428571429,300,280,34.2857142857143,0.592592592592593
8180,"TUT-01282",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,14.5,16.3,"CNET","SAMOA","Tutuila",0,0,-14.29955615,-170.61940472,"Forereef","Mid",28.3737024221453,30.7958477508651,6.57439446366782,2.07612456747405,0.69204152249135,0.346020761245675,1.73010380622837,0,29.4117647058824,300,289,59.1695501730104,1.98837209302326
8181,"TUT-01837",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,20.42060347,23.16366961,"CNET","SAMOA","Tutuila",0,0,-14.262152,-170.557641,"Forereef","Deep",2.3728813559322,2.3728813559322,0.338983050847458,0,0.677966101694915,2.3728813559322,0,2.3728813559322,89.4915254237288,300,295,4.74576271186441,0.051660516605166
8182,"TUT-01923",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,4.266991771,6.400487656,"CNET","SAMOA","Tutuila",0,0,-14.261992,-170.557989,"Forereef","Shallow",40.4761904761905,44.8979591836735,9.18367346938776,0.340136054421769,0,0.340136054421769,0,0,4.76190476190476,300,294,85.3741496598639,16.7333333333333
8183,"TUT-01913",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,10.66747943,11.27704968,"CNET","SAMOA","Tutuila",0,0,-14.273072,-170.570822,"Forereef","Mid",22.7891156462585,33.6734693877551,4.76190476190476,2.04081632653061,0.340136054421769,3.74149659863946,0.340136054421769,0.340136054421769,31.9727891156463,300,294,56.4625850340136,1.58095238095238
8184,"TUT-01934",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,4.571776897,5.790917403,"CNET","SAMOA","Tutuila",0,0,-14.278025,-170.578767,"Forereef","Shallow",9.96309963099631,31.3653136531365,7.38007380073801,0,1.8450184501845,2.5830258302583,0.3690036900369,0,46.4944649446494,300,271,41.3284132841328,0.842105263157895
8185,"TUT-01822",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,19.81103322,23.16366961,"CNET","SAMOA","Tutuila",0,0,-14.29051,-170.65157,"Forereef","Deep",21.9178082191781,9.58904109589041,22.2602739726027,3.42465753424658,0,10.958904109589,0.684931506849315,0.342465753424658,30.8219178082192,300,292,31.5068493150685,0.754098360655738
8186,"TUT-01858",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,13.71533069,15.84882658,"CNET","SAMOA","Tutuila",0,0,-14.28371,-170.62837,"Forereef","Mid",18.5964912280702,9.82456140350877,20.7017543859649,14.3859649122807,1.05263157894737,15.0877192982456,0.350877192982456,0,20,300,285,28.4210526315789,0.81
8187,"TUT-01905",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,5.486132277,7.010057909,"CNET","SAMOA","Tutuila",0,0,-14.27423,-170.61926,"Forereef","Shallow",27.7372262773723,31.3868613138686,8.02919708029197,0,0,6.56934306569343,12.7737226277372,0,13.5036496350365,300,274,59.1240875912409,2.94545454545455
8188,"TUT-01871",2015,"3/2/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,19.81103322,23.16366961,"CNET","SAMOA","Tutuila",0,0,-14.28818,-170.64116,"Forereef","Mid",15.547703180212,8.12720848056537,12.0141342756184,10.9540636042403,0,36.3957597173145,4.59363957597173,0,12.3674911660777,300,283,23.6749116607774,0.485507246376812
8189,"TUT-01513",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,20.42060347,21.63974398,"CNET","SAMOA","Tutuila",0,0,-14.24907,-170.583341,"Forereef","Deep",4.82758620689655,0.344827586206897,2.75862068965517,0,0,0.344827586206897,0,0.344827586206897,91.3793103448276,290,290,5.17241379310345,0.056390977443609
8190,"TUT-01522",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,11.88661993,14.62968607,"CNET","SAMOA","Tutuila",0,0,-14.255843,-170.60548,"Forereef","Mid",3.63636363636364,54.1818181818182,5.45454545454545,0.363636363636364,0,5.45454545454545,0,4.72727272727273,26.1818181818182,290,275,57.8181818181818,1.82758620689655
8191,"TUT-01561",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,5.486132277,6.705272783,"CNET","SAMOA","Tutuila",0,0,-14.247019,-170.567499,"Forereef","Shallow",11.4864864864865,14.8648648648649,7.77027027027027,0,0.337837837837838,4.72972972972973,0,0,60.8108108108108,300,296,26.3513513513513,0.402061855670103
8192,"TUT-01525",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,12.19140506,12.80097531,"CNET","SAMOA","Tutuila",0,0,-14.25476,-170.55887,"Forereef","Mid",6.95970695970696,18.3150183150183,3.66300366300366,0,0.732600732600733,2.56410256410256,0.732600732600733,0,67.032967032967,280,273,25.2747252747253,0.363157894736842
8193,"TUT-01184",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,11.5,21.5,"CNET","SAMOA","Tutuila",0,0,-14.24599771,-170.57181638,"Forereef","Deep",13.4680134680135,24.9158249158249,7.74410774410774,0.673400673400673,0,4.04040404040404,0.336700336700337,1.68350168350168,47.1380471380471,310,297,38.3838383838384,0.75
8194,"TUT-01047",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,2.5,4.8,"CNET","SAMOA","Tutuila",0,0,-14.24734971,-170.57186977,"Forereef","Shallow",6.89655172413793,21.7241379310345,7.24137931034483,0,1.03448275862069,1.37931034482759,0,2.06896551724138,59.6551724137931,300,290,28.6206896551724,0.468926553672316
8195,"TUT-01169",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,13,13.7,"CNET","SAMOA","Tutuila",0,0,-14.2551422,-170.55799412,"Forereef","Mid",4.0133779264214,10.7023411371237,3.34448160535117,0,1.00334448160535,4.34782608695652,0.334448160535117,0.334448160535117,75.9197324414716,300,299,14.7157190635452,0.183333333333333
8196,"TUT-01069",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_AUNUU_B",0,"-1",0,21.5,21.5,"CNET","SAMOA","Tutuila",0,0,-14.27730655,-170.53832933,"Forereef","Deep",0,5.07936507936508,0.317460317460317,13.968253968254,0,1.58730158730159,0,5.71428571428571,73.3333333333333,320,315,5.07936507936508,0.0677966101694915
8197,"TUT-01094",2015,"3/3/2015","HA1501",NA,"2015","AS_SANCTUARY","TUT_SE_OPEN",0,"-1",0,9.1,16.5,"CNET","SAMOA","Tutuila",0,0,-14.27632151,-170.57603692,"Forereef","Mid",34.3971631205674,27.6595744680851,13.1205673758865,1.77304964539007,0,1.77304964539007,0,0,21.2765957446809,300,282,62.0567375886525,2.69230769230769
